user_id,timestamp,ip_address,geo_location,device_type,browser,login_method,login_success,session_duration,is_suspicious,hour,day_of_week
user_41,2023-12-25 06:51:33,214.135.241.127,Japan,iPhone,Edge,2FA,1,115.25,0,6,0
user_30,2023-12-25 07:34:07,198.110.223.86,UAE,iPhone,Brave,2FA,1,286.08,0,7,0
user_26,2023-12-25 07:51:33,113.133.94.83,Australia,Windows,Chrome,2FA,1,7.25,0,7,0
user_29,2023-12-25 07:51:53,8.244.94.218,Germany,Mac,Chrome,Password,1,31.93,0,7,0
user_25,2023-12-25 07:56:09,146.207.93.248,USA,Mac,Safari,SSO,1,964.1,0,7,0
user_15,2023-12-25 08:15:57,210.19.109.178,UAE,Android,Safari,Password,0,0.0,0,8,0
user_15,2023-12-25 08:35:41,222.8.71.209,Russia,Linux,Brave,Biometric,1,61.42,0,8,0
user_30,2023-12-25 08:51:07,205.34.22.78,Brazil,iPhone,Safari,Password,1,94.1,0,8,0
user_21,2023-12-25 08:55:04,114.72.226.41,USA,Linux,Safari,Password,1,228.04,0,8,0
user_10,2023-12-25 09:31:20,214.43.37.112,Australia,Mac,Edge,2FA,1,633.54,0,9,0
user_47,2023-12-25 09:33:47,152.236.158.160,India,Linux,Chrome,SSO,1,58.3,0,9,0
user_49,2023-12-25 09:46:19,176.69.247.186,Russia,Windows,Safari,Biometric,1,164.06,0,9,0
user_4,2023-12-25 09:48:00,63.193.46.151,Australia,Mac,Brave,Biometric,1,296.11,0,9,0
user_7,2023-12-25 09:50:25,163.143.85.67,Russia,Android,Brave,Password,1,65.7,0,9,0
user_12,2023-12-25 10:08:02,156.72.116.75,USA,iPhone,Safari,Password,1,339.54,0,10,0
user_7,2023-12-25 10:12:30,205.91.190.70,Germany,Android,Safari,Password,1,574.26,0,10,0
user_45,2023-12-25 10:15:13,206.163.174.31,Brazil,Android,Firefox,Biometric,1,623.78,0,10,0
user_49,2023-12-25 10:19:46,216.153.50.150,Russia,iPhone,Chrome,Password,1,17.78,0,10,0
user_46,2023-12-25 10:33:55,213.169.1.151,Brazil,Linux,Firefox,2FA,1,351.67,0,10,0
user_22,2023-12-25 10:34:47,56.252.206.102,UAE,Windows,Brave,Password,1,830.08,0,10,0
user_15,2023-12-25 10:43:17,160.151.105.33,Australia,iPhone,Chrome,Biometric,1,846.04,0,10,0
user_13,2023-12-25 10:46:40,124.108.215.157,Russia,Mac,Brave,SSO,1,65.14,0,10,0
user_22,2023-12-25 10:52:37,217.142.35.206,India,Windows,Brave,Password,1,409.48,0,10,0
user_33,2023-12-25 10:54:09,33.204.207.100,Germany,Windows,Chrome,Password,1,140.68,0,10,0
user_25,2023-12-25 10:56:37,222.83.178.76,Australia,Mac,Brave,Password,1,535.38,0,10,0
user_5,2023-12-25 10:59:46,212.26.28.171,Germany,Mac,Chrome,Password,1,40.77,0,10,0
user_16,2023-12-25 10:59:56,69.123.232.59,Russia,Mac,Chrome,2FA,1,339.15,0,10,0
user_47,2023-12-25 11:03:55,111.57.60.90,Brazil,Android,Firefox,SSO,1,53.24,0,11,0
user_28,2023-12-25 11:15:18,69.42.189.212,India,Windows,Chrome,Password,1,362.76,0,11,0
user_10,2023-12-25 11:24:47,223.215.209.68,Germany,Android,Edge,2FA,1,199.92,0,11,0
user_48,2023-12-25 11:33:56,68.155.42.105,Japan,Mac,Chrome,Password,1,514.55,0,11,0
user_2,2023-12-25 11:45:55,220.135.107.225,India,Windows,Safari,2FA,1,109.72,0,11,0
user_13,2023-12-25 11:48:00,196.194.185.242,Germany,Linux,Chrome,Password,1,462.92,0,11,0
user_44,2023-12-25 11:51:21,181.136.240.145,Germany,iPhone,Chrome,SSO,1,168.6,0,11,0
user_20,2023-12-25 12:00:55,208.191.81.190,Russia,Windows,Chrome,Password,1,387.81,0,12,0
user_17,2023-12-25 12:02:47,218.250.241.143,Russia,iPhone,Edge,Biometric,1,117.7,0,12,0
user_2,2023-12-25 12:05:22,202.188.201.241,Australia,Linux,Firefox,Password,1,297.92,0,12,0
user_49,2023-12-25 12:09:41,16.24.239.219,Germany,Mac,Chrome,Password,1,739.1,0,12,0
user_24,2023-12-25 12:15:51,187.88.4.157,India,Android,Firefox,Password,1,739.8,0,12,0
user_25,2023-12-25 12:31:39,98.72.6.44,Brazil,iPhone,Chrome,Password,0,0.0,0,12,0
user_40,2023-12-25 12:53:37,187.174.48.114,Japan,Linux,Edge,RetinaScan,1,74.41,1,12,0
user_39,2023-12-25 12:57:14,140.10.68.104,Australia,Android,Chrome,Password,1,311.47,0,12,0
user_13,2023-12-25 13:14:49,139.0.176.209,Australia,Linux,Edge,Password,1,239.54,0,13,0
user_36,2023-12-25 13:26:48,31.238.205.99,Germany,Linux,Edge,SSO,1,5.44,0,13,0
user_39,2023-12-25 13:34:18,199.237.174.39,UAE,Windows,Firefox,Password,1,259.31,0,13,0
user_40,2023-12-25 13:36:30,203.247.139.230,Australia,Mac,Chrome,Biometric,1,452.26,0,13,0
user_27,2023-12-25 13:43:29,114.110.55.230,Germany,Linux,Brave,2FA,1,99.52,0,13,0
user_9,2023-12-25 13:54:55,22.233.136.133,Australia,Linux,Edge,Password,0,0.0,1,13,0
user_37,2023-12-25 13:58:08,216.117.179.4,UAE,iPhone,Firefox,Password,1,253.46,0,13,0
user_45,2023-12-25 14:03:37,177.175.29.83,Japan,Linux,Brave,Biometric,1,184.97,0,14,0
user_34,2023-12-25 14:21:54,216.190.224.147,Brazil,Mac,Firefox,Biometric,1,224.89,0,14,0
user_24,2023-12-25 14:27:20,13.41.93.13,USA,iPhone,Brave,SSO,1,618.49,0,14,0
user_11,2023-12-25 14:31:10,208.156.206.213,Australia,Mac,Safari,2FA,1,9.96,0,14,0
user_43,2023-12-25 14:38:50,93.177.226.54,UAE,Linux,Edge,Password,1,379.33,0,14,0
user_47,2023-12-25 14:41:58,212.135.125.111,India,Mac,Safari,SSO,1,450.58,0,14,0
user_37,2023-12-25 14:42:12,138.204.237.240,UAE,Mac,Chrome,2FA,1,17.88,0,14,0
user_49,2023-12-25 15:00:46,145.178.4.194,India,Mac,Edge,Password,1,129.29,0,15,0
user_21,2023-12-25 15:16:09,185.92.252.209,USA,Mac,Edge,Password,1,1480.71,0,15,0
user_49,2023-12-25 15:20:44,187.41.51.27,UAE,Linux,Firefox,Password,1,33.26,0,15,0
user_45,2023-12-25 15:20:58,46.213.236.55,USA,Android,Chrome,Biometric,1,15.58,0,15,0
user_31,2023-12-25 15:27:23,191.32.235.141,Russia,iPhone,Safari,Biometric,1,71.52,0,15,0
user_40,2023-12-25 15:32:25,141.70.91.59,USA,Linux,Firefox,2FA,1,532.62,0,15,0
user_12,2023-12-25 15:32:52,24.184.80.75,USA,Android,Firefox,Password,1,366.43,0,15,0
user_48,2023-12-25 15:36:51,99.123.40.148,India,Mac,Firefox,Password,1,154.86,0,15,0
user_8,2023-12-25 15:39:28,15.177.131.3,Germany,iPhone,Safari,Password,1,236.52,0,15,0
user_50,2023-12-25 15:40:30,119.201.73.60,Japan,Android,Chrome,2FA,1,35.16,0,15,0
user_9,2023-12-25 15:43:15,200.206.155.20,Germany,Mac,Edge,Biometric,1,115.4,0,15,0
user_30,2023-12-25 16:11:51,69.220.3.17,USA,Windows,Firefox,2FA,1,18.11,0,16,0
user_46,2023-12-25 16:16:05,216.50.243.182,Brazil,iPhone,Edge,Password,1,41.04,0,16,0
user_23,2023-12-25 16:21:53,44.93.251.139,Japan,Mac,Chrome,Password,1,10.98,0,16,0
user_44,2023-12-25 16:21:53,89.73.110.245,Japan,Android,Edge,Password,1,499.61,0,16,0
user_6,2023-12-25 16:23:52,43.61.174.95,Russia,Android,Chrome,Password,1,791.97,0,16,0
user_11,2023-12-25 16:29:38,70.72.137.189,Brazil,Android,Brave,2FA,1,15.41,0,16,0
user_4,2023-12-25 16:42:34,55.59.84.61,Australia,Windows,Brave,Biometric,1,201.18,0,16,0
user_37,2023-12-25 16:43:09,148.198.68.244,Japan,Mac,Firefox,SSO,1,9.07,0,16,0
user_17,2023-12-25 16:58:09,166.247.191.214,USA,iPhone,Chrome,2FA,1,49.98,0,16,0
user_45,2023-12-25 17:10:38,167.58.36.17,India,Windows,Firefox,2FA,1,499.52,0,17,0
user_39,2023-12-25 17:12:31,31.72.72.203,India,Android,Brave,Password,1,408.2,0,17,0
user_14,2023-12-25 17:17:26,105.132.129.47,Germany,Linux,Firefox,Password,1,185.43,0,17,0
user_28,2023-12-25 17:25:24,160.127.139.204,Australia,Windows,Edge,SSO,1,278.27,0,17,0
user_30,2023-12-25 17:26:04,165.27.45.234,Brazil,Mac,Edge,Password,1,7.85,0,17,0
user_30,2023-12-25 17:50:16,209.99.237.239,Australia,iPhone,Edge,Password,1,370.65,0,17,0
user_31,2023-12-25 18:06:26,35.199.25.156,Australia,iPhone,Firefox,Biometric,1,67.05,0,18,0
user_12,2023-12-25 18:54:13,192.247.135.23,Japan,iPhone,Chrome,2FA,1,983.73,0,18,0
user_37,2023-12-25 18:55:31,94.225.184.28,Japan,iPhone,Brave,2FA,1,267.73,0,18,0
user_37,2023-12-25 19:04:02,206.98.67.11,Russia,Windows,Chrome,Biometric,1,814.29,0,19,0
user_23,2023-12-25 19:44:46,6.131.203.193,Australia,iPhone,Chrome,2FA,1,35.84,0,19,0
user_7,2023-12-25 19:53:10,48.49.152.255,Russia,iPhone,Firefox,2FA,1,36.65,0,19,0
user_20,2023-12-25 20:00:33,142.168.195.60,Japan,Mac,Brave,Password,1,247.38,0,20,0
user_50,2023-12-25 20:17:33,145.1.229.5,UAE,Linux,Safari,Biometric,1,256.11,0,20,0
user_44,2023-12-25 20:17:44,210.250.82.41,Brazil,Android,Firefox,SSO,1,76.2,0,20,0
user_18,2023-12-25 20:20:26,159.110.83.141,Germany,iPhone,Chrome,Biometric,0,0.0,0,20,0
user_13,2023-12-25 20:29:45,148.154.76.173,Germany,Mac,Safari,Password,1,163.25,0,20,0
user_22,2023-12-25 20:47:28,204.189.80.51,Russia,Linux,Brave,Password,1,166.8,0,20,0
user_19,2023-12-25 21:10:13,194.76.184.104,UAE,Mac,Chrome,Password,1,7.66,0,21,0
user_35,2023-12-25 21:21:21,193.108.95.140,UAE,Linux,Brave,SSO,1,77.8,0,21,0
user_45,2023-12-25 21:23:03,139.33.236.95,Japan,Android,Edge,Password,1,113.13,0,21,0
user_32,2023-12-25 21:24:00,214.126.204.8,Australia,iPhone,Chrome,Biometric,1,386.22,0,21,0
user_21,2023-12-25 21:32:35,96.137.110.135,Russia,Mac,Safari,Password,1,257.21,0,21,0
user_21,2023-12-25 21:36:26,192.124.73.104,Germany,Android,Chrome,2FA,1,958.58,0,21,0
user_25,2023-12-25 21:40:41,138.220.120.25,USA,Windows,Firefox,SSO,1,52.05,0,21,0
user_41,2023-12-25 22:22:33,212.68.135.72,Australia,Android,Firefox,Password,1,245.76,0,22,0
user_35,2023-12-25 22:36:56,217.36.44.123,Germany,Windows,Firefox,Password,1,63.48,0,22,0
user_44,2023-12-25 22:48:44,168.110.99.153,India,Mac,Edge,SSO,1,343.27,0,22,0
user_38,2023-12-25 22:56:53,121.178.109.224,UAE,Linux,Firefox,2FA,1,335.93,0,22,0
user_16,2023-12-25 23:05:37,148.25.61.160,Brazil,Windows,Firefox,Password,1,69.28,0,23,0
user_17,2023-12-25 23:08:08,204.20.60.80,India,iPhone,Brave,Password,0,0.0,0,23,0
user_20,2023-12-25 23:20:22,53.134.217.129,UAE,Android,Safari,Password,1,99.46,0,23,0
user_30,2023-12-25 23:31:36,203.241.213.148,Brazil,Android,Safari,Password,1,1527.31,0,23,0
user_43,2023-12-25 23:32:24,205.65.255.211,USA,Windows,Firefox,Password,1,6.06,0,23,0
user_5,2023-12-25 23:36:58,220.67.222.198,Brazil,iPhone,Edge,Password,1,230.99,0,23,0
user_19,2023-12-25 23:43:13,94.229.38.66,Brazil,Windows,Safari,Password,1,426.86,0,23,0
user_37,2023-12-26 00:17:26,193.223.13.127,Russia,Linux,Chrome,Password,1,348.84,0,0,1
user_14,2023-12-26 00:48:41,199.243.221.144,Nigeria,Linux,Brave,Biometric,1,6.39,1,0,1
user_7,2023-12-26 00:49:05,202.77.12.152,Germany,Mac,Edge,Password,1,289.76,0,0,1
user_23,2023-12-26 01:00:10,214.59.229.122,Germany,Mac,Brave,SSO,1,625.97,0,1,1
user_16,2023-12-26 01:13:09,50.144.163.58,Australia,iPhone,Edge,Biometric,1,241.12,0,1,1
user_17,2023-12-26 01:28:24,166.212.41.89,UAE,Mac,Safari,Password,1,1436.95,0,1,1
user_1,2023-12-26 01:38:39,169.158.124.251,Japan,Linux,Safari,Password,1,489.15,0,1,1
user_10,2023-12-26 01:39:16,195.239.209.127,USA,Windows,Firefox,Biometric,1,21.57,0,1,1
user_42,2023-12-26 01:40:50,173.198.144.126,Germany,Linux,Edge,2FA,0,0.0,0,1,1
user_48,2023-12-26 01:44:09,210.94.215.63,USA,iPhone,Brave,Password,1,354.69,0,1,1
user_4,2023-12-26 01:44:21,33.5.186.80,UAE,Android,Brave,2FA,1,218.4,0,1,1
user_49,2023-12-26 01:55:47,170.42.91.123,Japan,Windows,Edge,Password,1,214.14,0,1,1
user_30,2023-12-26 02:10:51,123.162.52.93,UAE,Mac,Brave,Password,1,217.5,0,2,1
user_3,2023-12-26 02:21:35,72.71.98.12,Japan,Windows,Brave,2FA,1,455.51,0,2,1
user_42,2023-12-26 02:26:14,180.98.20.251,Germany,Windows,Firefox,2FA,1,571.56,0,2,1
user_45,2023-12-26 02:40:20,28.137.239.64,Japan,Android,Brave,Password,0,0.0,0,2,1
user_16,2023-12-26 02:43:40,86.112.212.1,India,Mac,Safari,2FA,1,215.66,0,2,1
user_37,2023-12-26 02:52:12,136.214.247.193,Russia,Windows,Safari,Password,1,1.18,0,2,1
user_1,2023-12-26 03:04:44,169.13.112.125,Australia,iPhone,Safari,Password,1,228.01,0,3,1
user_3,2023-12-26 03:19:35,101.230.151.204,Russia,Windows,Chrome,Password,1,314.13,0,3,1
user_40,2023-12-26 03:38:16,139.83.47.9,Brazil,Android,Edge,Password,1,1447.1,0,3,1
user_24,2023-12-26 03:42:12,163.105.132.102,Germany,Linux,Safari,Password,1,62.44,0,3,1
user_36,2023-12-26 03:43:26,194.35.72.191,Russia,Android,Firefox,2FA,1,78.07,0,3,1
user_10,2023-12-26 03:51:45,189.189.122.164,Australia,iPhone,Safari,SSO,0,0.0,0,3,1
user_22,2023-12-26 04:05:29,142.4.131.34,India,Android,Brave,Password,1,79.48,0,4,1
user_26,2023-12-26 04:08:42,145.105.238.154,Brazil,Mac,Safari,Password,1,72.83,0,4,1
user_33,2023-12-26 04:10:34,198.121.52.214,Brazil,iPhone,Brave,Password,1,502.88,0,4,1
user_7,2023-12-26 04:27:10,15.158.218.51,Russia,Windows,Safari,SSO,1,3.31,0,4,1
user_8,2023-12-26 04:30:00,199.139.132.41,USA,Android,Firefox,SSO,0,0.0,1,4,1
user_30,2023-12-26 04:33:05,199.101.32.105,Germany,iPhone,Chrome,Password,1,76.98,0,4,1
user_34,2023-12-26 04:45:48,40.169.17.125,Japan,Android,Edge,Password,1,496.33,0,4,1
user_49,2023-12-26 05:18:46,63.90.231.171,Japan,iPhone,Edge,SSO,1,2451.73,0,5,1
user_31,2023-12-26 05:32:28,3.89.5.11,Germany,iPhone,Edge,Password,1,715.9,0,5,1
user_18,2023-12-26 05:41:57,162.195.84.82,Germany,Windows,Safari,Password,1,100.16,0,5,1
user_41,2023-12-26 05:42:00,68.188.231.168,Germany,Windows,Brave,Password,1,36.79,0,5,1
user_28,2023-12-26 05:42:54,199.74.70.213,Brazil,Android,Edge,Password,1,424.59,0,5,1
user_49,2023-12-26 05:44:36,169.148.219.57,Brazil,Mac,Brave,Biometric,1,16.03,0,5,1
user_13,2023-12-26 05:54:01,145.15.9.196,Brazil,Linux,Safari,Password,0,0.0,0,5,1
user_19,2023-12-26 05:54:10,207.69.20.72,Germany,Windows,Safari,Password,1,137.27,0,5,1
user_38,2023-12-26 06:00:34,209.41.231.12,Australia,Windows,Firefox,SSO,1,674.86,0,6,1
user_38,2023-12-26 06:13:16,74.103.201.26,Australia,iPhone,Edge,2FA,1,556.27,0,6,1
user_32,2023-12-26 06:17:04,73.42.81.53,Russia,Linux,Chrome,Password,1,45.42,0,6,1
user_4,2023-12-26 06:20:40,199.203.247.129,India,Linux,Chrome,SSO,1,78.44,0,6,1
user_32,2023-12-26 06:21:39,181.11.171.224,Russia,Linux,Chrome,2FA,1,116.73,0,6,1
user_24,2023-12-26 06:26:11,211.244.20.12,Russia,Android,Firefox,2FA,0,0.0,1,6,1
user_31,2023-12-26 06:33:18,53.106.78.57,USA,Linux,Safari,Password,1,203.67,0,6,1
user_24,2023-12-26 06:38:16,77.55.245.180,Russia,iPhone,Safari,Password,1,7.59,0,6,1
user_47,2023-12-26 06:49:15,114.191.220.30,Japan,Windows,Chrome,Password,1,117.77,0,6,1
user_4,2023-12-26 06:49:58,168.226.191.242,Brazil,Windows,Chrome,2FA,1,29.23,0,6,1
user_10,2023-12-26 06:51:06,82.173.9.40,USA,Mac,Chrome,2FA,1,517.46,0,6,1
user_25,2023-12-26 07:28:30,148.35.8.158,India,Android,Brave,Password,1,100.27,0,7,1
user_9,2023-12-26 07:41:02,148.158.192.163,Brazil,Mac,Safari,Password,1,635.04,0,7,1
user_40,2023-12-26 07:57:40,211.156.155.224,Japan,Mac,Brave,2FA,1,5.62,0,7,1
user_1,2023-12-26 08:01:00,6.49.176.233,India,Windows,Firefox,2FA,1,15.86,0,8,1
user_33,2023-12-26 08:06:35,204.184.163.130,Brazil,Mac,Chrome,Password,1,15.97,0,8,1
user_49,2023-12-26 08:06:50,134.126.69.240,UAE,Mac,Firefox,Password,1,293.98,0,8,1
user_32,2023-12-26 08:37:07,202.43.207.123,Russia,Android,Edge,SSO,1,124.52,0,8,1
user_1,2023-12-26 08:40:59,160.246.220.30,USA,Android,Chrome,Biometric,1,96.36,0,8,1
user_26,2023-12-26 08:48:54,190.103.47.240,Australia,Windows,Brave,Password,1,844.9,0,8,1
user_31,2023-12-26 08:49:28,84.163.119.222,India,Linux,Edge,Password,1,250.09,0,8,1
user_43,2023-12-26 09:07:18,111.239.226.255,Germany,Android,Safari,Password,1,52.81,0,9,1
user_12,2023-12-26 09:13:36,223.102.65.72,Japan,Linux,Chrome,Password,1,167.77,0,9,1
user_7,2023-12-26 09:25:29,140.196.120.15,Brazil,Android,Brave,2FA,1,169.87,0,9,1
user_25,2023-12-26 09:44:11,164.126.215.27,Brazil,iPhone,Brave,SSO,1,188.92,0,9,1
user_34,2023-12-26 09:50:32,32.249.22.139,Germany,Linux,Edge,2FA,1,46.75,0,9,1
user_7,2023-12-26 09:55:23,132.179.254.28,UAE,Mac,Brave,Password,1,1037.69,0,9,1
user_16,2023-12-26 09:59:27,203.242.82.193,Japan,Mac,Chrome,2FA,1,50.89,0,9,1
user_9,2023-12-26 10:00:04,141.222.18.99,Germany,Linux,Safari,Password,1,629.53,0,10,1
user_6,2023-12-26 10:05:15,15.171.46.201,Brazil,Mac,Chrome,Password,1,205.83,0,10,1
user_30,2023-12-26 10:18:41,90.74.93.230,USA,Linux,Brave,Password,1,292.13,0,10,1
user_5,2023-12-26 10:31:59,191.74.94.86,Germany,Linux,Brave,Password,1,31.59,0,10,1
user_34,2023-12-26 10:32:26,202.78.232.220,Brazil,Linux,Edge,Password,1,52.99,0,10,1
user_13,2023-12-26 10:54:55,215.58.17.30,India,Windows,Edge,2FA,1,230.22,0,10,1
user_9,2023-12-26 11:08:07,13.102.10.142,Russia,Mac,Firefox,Password,0,0.0,0,11,1
user_42,2023-12-26 11:12:36,190.162.10.160,Japan,Mac,Edge,2FA,1,221.0,0,11,1
user_49,2023-12-26 11:22:34,175.252.102.13,Germany,Mac,Brave,Password,1,377.79,0,11,1
user_47,2023-12-26 11:28:18,198.167.72.217,Australia,Android,Brave,Password,1,694.36,0,11,1
user_15,2023-12-26 11:58:26,195.128.157.158,Russia,Linux,Chrome,Password,1,276.25,0,11,1
user_19,2023-12-26 11:59:38,34.195.140.106,Japan,iPhone,Edge,Password,1,205.73,0,11,1
user_42,2023-12-26 12:02:05,36.205.10.193,Brazil,Android,Firefox,Biometric,1,694.47,0,12,1
user_46,2023-12-26 12:08:05,149.51.184.215,Russia,iPhone,Firefox,2FA,1,879.86,0,12,1
user_16,2023-12-26 12:09:21,200.154.198.5,Russia,iPhone,Edge,Password,1,196.59,0,12,1
user_23,2023-12-26 12:29:26,182.120.42.203,UAE,Android,Edge,Password,0,0.0,0,12,1
user_13,2023-12-26 12:36:45,78.44.61.19,India,Linux,Safari,Biometric,1,2.74,0,12,1
user_3,2023-12-26 13:17:51,187.65.75.96,Germany,iPhone,Firefox,Password,1,66.04,0,13,1
user_18,2023-12-26 13:18:50,20.12.185.21,Brazil,iPhone,Firefox,Password,0,0.0,0,13,1
user_40,2023-12-26 13:38:08,191.61.110.95,Japan,Android,Edge,2FA,1,313.08,0,13,1
user_49,2023-12-26 13:43:01,222.138.178.9,UAE,Windows,Brave,Password,0,0.0,1,13,1
user_3,2023-12-26 13:54:23,27.16.17.190,USA,Mac,Safari,Password,1,43.5,0,13,1
user_20,2023-12-26 14:28:00,213.111.149.58,Brazil,iPhone,Chrome,Password,0,0.0,0,14,1
user_44,2023-12-26 14:28:49,136.146.97.22,Japan,Android,Firefox,Password,1,212.03,0,14,1
user_39,2023-12-26 14:47:11,208.218.129.27,USA,Android,Edge,Biometric,1,4.29,0,14,1
user_36,2023-12-26 15:10:48,43.108.111.172,India,Mac,Firefox,Password,1,485.94,0,15,1
user_39,2023-12-26 15:21:25,173.217.197.187,Japan,Windows,Brave,Password,1,1.92,0,15,1
user_3,2023-12-26 15:28:13,31.68.7.184,USA,Windows,Firefox,2FA,1,6.24,0,15,1
user_14,2023-12-26 15:29:17,204.124.133.236,Australia,Android,Safari,Biometric,1,270.52,0,15,1
user_45,2023-12-26 15:49:01,103.89.92.199,Germany,iPhone,Safari,Password,1,284.48,0,15,1
user_22,2023-12-26 16:04:34,117.86.123.151,Germany,Windows,Brave,Password,1,4.85,0,16,1
user_14,2023-12-26 16:06:23,198.83.226.248,India,Windows,Edge,2FA,1,74.53,0,16,1
user_36,2023-12-26 16:27:03,2.44.171.191,USA,Windows,Firefox,2FA,1,401.73,0,16,1
user_39,2023-12-26 16:31:33,51.57.2.11,Russia,Windows,Firefox,Biometric,1,357.9,0,16,1
user_14,2023-12-26 16:36:20,58.34.119.215,UAE,Android,Brave,Password,1,337.87,0,16,1
user_15,2023-12-26 16:46:33,146.81.244.134,Australia,iPhone,Chrome,Password,1,1504.97,0,16,1
user_40,2023-12-26 17:01:23,200.255.149.0,Brazil,Linux,Chrome,Password,1,125.25,0,17,1
user_2,2023-12-26 17:06:07,34.14.246.137,Brazil,Mac,Edge,Password,1,30.17,0,17,1
user_6,2023-12-26 17:09:11,213.57.166.49,Germany,Mac,Safari,Password,1,273.57,0,17,1
user_25,2023-12-26 17:12:57,7.115.148.139,USA,Linux,Brave,2FA,1,371.54,0,17,1
user_13,2023-12-26 17:14:16,71.171.157.62,India,Linux,Brave,2FA,1,159.18,0,17,1
user_41,2023-12-26 17:29:16,194.160.251.179,Australia,Mac,Edge,2FA,1,431.51,0,17,1
user_15,2023-12-26 17:34:22,180.232.211.6,Japan,Mac,Firefox,Biometric,1,442.93,0,17,1
user_13,2023-12-26 17:40:13,128.135.213.108,Germany,Mac,Safari,Password,1,119.31,0,17,1
user_8,2023-12-26 17:45:09,136.127.255.135,UAE,Linux,Firefox,Password,1,192.91,0,17,1
user_48,2023-12-26 17:45:21,79.231.126.9,Japan,Linux,Edge,Password,1,65.56,0,17,1
user_44,2023-12-26 17:50:38,46.59.136.67,Germany,Mac,Brave,Biometric,1,38.48,0,17,1
user_8,2023-12-26 17:57:33,151.220.216.61,USA,Mac,Chrome,Password,0,0.0,0,17,1
user_21,2023-12-26 17:59:53,182.143.85.226,Australia,Linux,Firefox,Password,1,1172.33,0,17,1
user_21,2023-12-26 18:05:31,174.98.252.9,Russia,iPhone,Chrome,Password,1,282.07,0,18,1
user_16,2023-12-26 18:14:33,144.184.131.166,Brazil,Windows,Edge,Password,1,246.76,0,18,1
user_1,2023-12-26 18:32:34,223.67.2.248,USA,Android,Chrome,SSO,1,147.37,0,18,1
user_35,2023-12-26 18:41:45,90.11.128.60,USA,Windows,Firefox,Password,1,112.99,0,18,1
user_42,2023-12-26 18:49:24,31.235.174.85,UAE,Android,Firefox,Password,1,100.13,0,18,1
user_7,2023-12-26 18:52:10,217.238.213.161,Germany,Mac,Safari,Biometric,1,231.55,0,18,1
user_32,2023-12-26 18:58:30,68.71.234.185,Australia,Linux,Chrome,2FA,1,215.46,0,18,1
user_24,2023-12-26 19:18:54,162.205.81.232,India,Mac,Firefox,Password,1,134.39,0,19,1
user_29,2023-12-26 19:30:22,202.18.51.193,USA,Mac,Brave,Password,1,127.93,0,19,1
user_28,2023-12-26 19:45:33,189.144.42.13,Germany,Windows,Chrome,Password,1,73.32,0,19,1
user_36,2023-12-26 20:05:06,139.89.187.37,Brazil,Mac,Safari,Password,1,63.91,0,20,1
user_20,2023-12-26 20:11:11,159.159.9.14,Australia,iPhone,Chrome,Password,1,82.54,0,20,1
user_50,2023-12-26 20:11:32,151.254.53.29,Australia,Windows,Chrome,Password,1,366.14,0,20,1
user_18,2023-12-26 20:17:21,97.165.237.122,Germany,Mac,Brave,2FA,1,270.2,0,20,1
user_31,2023-12-26 20:29:07,176.125.213.56,India,Android,Safari,2FA,1,164.78,0,20,1
user_8,2023-12-26 20:34:19,175.166.116.15,Germany,Windows,Edge,Password,1,666.17,0,20,1
user_2,2023-12-26 20:45:46,22.167.41.233,Australia,iPhone,Brave,Biometric,1,101.58,0,20,1
user_47,2023-12-26 20:50:48,110.58.200.45,Japan,Windows,Safari,SSO,1,41.12,0,20,1
user_35,2023-12-26 20:57:58,212.108.90.7,Japan,iPhone,Firefox,Password,1,46.29,0,20,1
user_22,2023-12-26 20:59:13,146.61.170.34,India,Linux,Edge,SSO,1,544.23,0,20,1
user_19,2023-12-26 21:02:03,146.124.241.41,Brazil,Linux,Chrome,Password,1,865.23,0,21,1
user_38,2023-12-26 21:02:12,205.171.72.1,UAE,iPhone,Edge,Biometric,1,481.57,0,21,1
user_29,2023-12-26 21:11:36,196.21.234.38,Australia,Windows,Chrome,2FA,1,76.55,0,21,1
user_28,2023-12-26 21:13:27,190.145.168.143,Germany,Linux,Edge,Password,1,42.98,0,21,1
user_32,2023-12-26 21:22:45,145.235.40.85,USA,Windows,Edge,SSO,1,103.73,0,21,1
user_18,2023-12-26 21:26:46,22.202.187.71,Germany,Android,Edge,Password,1,98.54,0,21,1
user_21,2023-12-26 21:28:39,222.31.253.8,Germany,Windows,Brave,2FA,1,981.51,0,21,1
user_6,2023-12-26 21:46:03,145.116.247.0,Russia,Linux,Safari,Password,1,101.5,0,21,1
user_12,2023-12-26 22:07:31,168.204.254.206,Russia,Windows,Chrome,Password,1,19.3,0,22,1
user_12,2023-12-26 22:11:15,147.132.119.63,Japan,iPhone,Brave,Password,1,102.29,0,22,1
user_25,2023-12-26 22:32:57,208.12.191.148,Russia,Windows,Chrome,Password,1,32.13,0,22,1
user_28,2023-12-26 23:05:45,193.26.201.155,UAE,Android,Brave,2FA,1,1100.01,0,23,1
user_43,2023-12-26 23:34:08,192.111.72.73,USA,Linux,Edge,2FA,1,112.53,0,23,1
user_40,2023-12-26 23:35:27,200.151.80.170,UAE,Linux,Firefox,Password,1,712.5,0,23,1
user_31,2023-12-26 23:40:21,202.212.28.251,Brazil,Linux,Chrome,Password,1,550.78,0,23,1
